event,charge_mode,duration_minutes,soc,end_soc,odo,end_odo
charge,120,1018.0,43.9,68.1,28259.34248,28259.34248
trip,0,18.42,68.1,66.9,28259.34248,28269.86406
charge,240,78.87,66.9,83.1,28269.86406,28269.86406
trip,0,256.74,83.1,52.6,28269.86406,28422.52422
trip,0,23.65,52.6,48.0,28422.52422,28438.16725
charge,DC Charging,36.83,48.0,83.6,28438.16725,28438.16725
trip,0,32.82,83.6,77.9,28438.16725,28464.63206
trip,0,65.33,77.9,69.3,28464.63206,28513.07066
trip,0,27.92,69.3,67.2,28513.07066,28531.68855
trip,0,20.09,67.2,65.4,28531.68855,28545.40089
trip,0,84.0,65.4,56.7,28545.40089,28600.10657
trip,0,51.57,56.7,51.2,28600.10657,28630.16475
trip,0,41.83,51.2,47.7,28630.16475,28650.55703
charge,DC Charging,49.44,47.7,67.3,28650.55703,28650.55703
trip,0,47.29,67.3,59.8,28650.55703,28683.41271
charge,DC Charging,37.54,59.8,88.7,28683.41271,28683.41271
trip,0,29.8,88.7,84.0,28683.41271,28704.55206
charge,120,270.53,84.0,94.1,28704.55206,28704.55206
trip,0,96.55,94.1,78.6,28704.55206,28781.4656
trip,0,129.59,78.6,59.7,28781.4656,28881.30691
trip,0,20.82,59.7,58.9,28881.30691,28892.75043
charge,120,402.24,58.9,69.7,28892.75043,28892.75043
trip,0,16.24,69.7,68.9,28892.75043,28903.61831
trip,0,22.29,68.9,67.4,28903.61831,28916.12133
trip,0,16.7,67.4,66.5,28916.12133,28924.02986
trip,0,87.32,66.5,56.7,28924.02986,28981.46625
charge,120,45.44,56.7,70.0,28981.46625,28981.46625
trip,0,14.98,70.0,69.2,28981.46625,28991.85435
trip,0,22.73,69.2,67.5,28991.85435,29007.33945
trip,0,58.72,67.5,61.6,29007.33945,29040.84055
charge,120,641.46,61.6,75.9,29040.84055,29040.84055
trip,0,194.15,75.9,49.0,29040.84055,29170.61328
trip,0,16.91,49.0,46.9,29170.61328,29180.90822
charge,120,310.76,46.9,64.8,29180.90822,29180.90822
trip,0,24.52,64.8,63.9,29180.90822,29193.12918
trip,0,17.06,63.9,62.0,29193.12918,29205.24101
trip,0,78.48,62.0,51.1,29205.24101,29264.02233
trip,0,52.28,51.1,46.9,29264.02233,29297.46165
charge,240,53.66,46.9,63.2,29297.46165,29297.46165
trip,0,23.21,63.2,61.6,29297.46165,29309.82432
charge,120,49.4,61.6,68.5,29309.82432,29309.82432
trip,0,46.72,68.5,61.7,29309.82432,29348.77098
trip,0,21.79,61.7,57.8,29348.77098,29367.21856
trip,0,23.97,57.8,54.4,29367.21856,29386.12914
charge,DC Charging,35.07,54.4,86.1,29386.12914,29386.12914
trip,0,63.26,86.1,77.7,29386.12914,29433.75723
trip,0,114.14,77.7,63.3,29433.75723,29509.68972
trip,0,66.07,63.3,54.7,29509.68972,29558.16946
trip,0,46.01,54.7,49.8,29558.16946,29590.19671
trip,0,73.24,49.8,39.5,29590.19671,29644.07637
trip,0,11.15,39.5,38.4,29644.07637,29652.44109
trip,0,16.13,38.4,36.6,29652.44109,29662.73214
charge,120,42.31,36.6,45.0,29662.73214,29662.73214
trip,0,33.98,45.0,42.7,29662.73214,29682.11758
charge,120,738.86,42.7,58.2,29682.11758,29682.11758
trip,0,231.91,58.2,48.5,29682.11758,29716.06744
charge,240,54.63,48.5,58.7,29716.06744,29716.06744
trip,0,29.91,58.7,54.5,29716.06744,29733.51841
trip,0,252.02,54.5,35.5,29733.51841,29828.89666
charge,DC Charging,93.37,35.5,63.4,29828.89666,29828.89666
trip,0,36.44,63.4,58.1,29828.89666,29856.22283
charge,DC Charging,48.7,58.1,88.8,29856.22283,29856.22283
trip,0,65.12,88.8,76.7,29856.22283,29904.86281
trip,0,38.2,76.7,73.9,29904.86281,29929.82347
trip,0,173.21,73.9,54.1,29929.82347,30032.7396
trip,0,69.07,54.1,43.8,30032.7396,30081.51053
trip,0,19.04,43.8,42.1,30081.51053,30095.98416
trip,0,43.86,42.1,34.0,30095.98416,30129.23789
charge,240,46.35,34.0,42.7,30129.23789,30129.23789
trip,0,17.53,42.7,40.3,30129.23789,30140.40181
charge,240,43.54,40.3,50.6,30140.40181,30140.40181
trip,0,19.43,50.6,49.9,30140.40181,30151.13394
charge,120,430.71,49.9,59.2,30151.13394,30151.13394
trip,0,40.18,59.2,54.8,30151.13394,30177.37567
trip,0,14.44,54.8,53.9,30177.37567,30186.86144
trip,0,34.07,53.9,50.3,30186.86144,30205.99655
trip,0,49.95,50.3,43.9,30205.99655,30237.5834
trip,0,105.03,43.9,41.0,30237.5834,30253.19361
trip,0,31.52,41.0,37.7,30253.19361,30272.33586
trip,0,27.09,37.7,38.6,30272.33586,30278.95973
charge,120,346.42,38.6,47.0,30278.95973,30278.95973
trip,0,39.52,47.0,43.9,30278.95973,30298.47756
trip,0,59.29,43.9,36.5,30298.47756,30339.77551
charge,DC Charging,35.1,36.5,56.6,30339.77551,30339.77551
trip,0,16.42,56.6,54.5,30339.77551,30352.07849
trip,0,10.54,54.5,54.1,30352.07849,30359.5166
trip,0,42.54,54.1,49.2,30359.5166,30381.03022
charge,120,578.99,49.2,62.5,30381.03022,30381.03022
trip,0,214.35,62.5,41.4,30381.03022,30471.35009
charge,120,237.76,41.4,44.0,30471.35009,30471.35009
trip,0,94.19,44.0,31.8,30471.35009,30534.51597
trip,0,157.88,31.8,9.9,30534.51597,30646.3314
charge,120,284.97,9.9,20.2,30646.3314,30646.3314
trip,0,82.24,20.2,6.2,30646.3314,30713.03533
charge,DC Charging,71.92,6.2,76.1,30713.03533,30713.03533
trip,0,25.03,76.1,74.4,30713.03533,30730.54122
trip,0,21.48,74.4,73.5,30730.54122,30740.65181
charge,120,893.53,73.5,87.1,30740.65181,30740.65181
trip,0,180.04,87.1,62.5,30740.65181,30857.95419
charge,120,169.81,62.5,68.0,30857.95419,30857.95419
trip,0,73.33,68.0,55.8,30857.95419,30908.56282
charge,240,43.13,55.8,66.1,30908.56282,30908.56282
trip,0,20.43,66.1,64.7,30908.56282,30918.02973
charge,120,238.21,64.7,77.2,30918.02973,30918.02973
trip,0,58.66,77.2,70.4,30918.02973,30954.44627
trip,0,164.56,70.4,47.1,30954.44627,31075.42737
trip,0,81.37,47.1,34.3,31075.42737,31132.7562
charge,DC Charging,54.55,34.3,54.1,31132.7562,31132.7562
trip,0,31.56,54.1,50.3,31132.7562,31155.0622
trip,0,12.82,50.3,49.0,31155.0622,31164.06436
charge,240,64.38,49.0,63.2,31164.06436,31164.06436
trip,0,63.89,63.2,55.5,31164.06436,31206.77778
trip,0,27.54,55.5,53.2,31206.77778,31224.57018
trip,0,11.97,53.2,51.2,31224.57018,31234.11483
trip,0,69.9,51.2,40.7,31234.11483,31274.3421
charge,DC Charging,81.75,40.7,93.9,31274.3421,31274.3421
trip,0,78.58,93.9,78.4,31274.3421,31345.32478
charge,120,537.81,78.4,87.3,31345.32478,31345.32478
trip,0,89.54,87.3,74.3,31345.32478,31403.01525
trip,0,153.72,74.3,55.4,31403.01525,31497.53636
charge,120,746.86,55.4,66.1,31497.53636,31497.53636
trip,0,229.56,66.1,36.2,31497.53636,31651.66857
charge,120,152.58,36.2,39.5,31651.66857,31651.66857
trip,0,15.35,39.5,38.5,31651.66857,31660.34025
trip,0,77.47,38.5,35.9,31660.34025,31671.21679
trip,0,206.0,35.9,8.5,31671.21679,31812.01467
charge,240,144.78,8.5,22.7,31812.01467,31812.01467
trip,0,31.38,22.7,18.5,31812.01467,31833.40499
charge,240,47.61,18.5,30.8,31833.40499,31833.40499
trip,0,91.44,30.8,14.8,31833.40499,31908.7743
charge,240,100.71,14.8,41.0,31908.7743,31908.7743
trip,0,17.78,41.0,39.3,31908.7743,31920.20163
trip,0,12.3,39.3,38.5,31920.20163,31927.52938
charge,120,99.97,38.5,43.9,31927.52938,31927.52938
trip,0,59.47,43.9,37.2,31927.52938,31963.88731
trip,0,16.85,37.2,35.0,31963.88731,31975.64438
trip,0,162.01,35.0,10.6,31975.64438,32095.88781
charge,120,62.54,10.6,13.9,32095.88781,32095.88781
trip,0,49.52,13.9,7.1,32095.88781,32127.20015
trip,0,11.02,7.1,7.9,32127.20015,32135.11047
charge,DC Charging,121.25,7.9,79.4,32135.11047,32135.11047
trip,0,94.67,79.4,67.7,32135.11047,32194.8291
trip,0,113.61,67.7,51.1,32194.8291,32280.87341
trip,0,31.09,51.1,47.3,32280.87341,32301.55788
trip,0,11.27,47.3,46.8,32301.55788,32308.68937
charge,240,53.47,46.8,58.9,32308.68937,32308.68937
trip,0,98.71,58.9,45.9,32308.68937,32375.12833
trip,0,174.52,45.9,41.3,32375.12833,32400.94298
charge,DC Charging,48.54,41.3,68.7,32400.94298,32400.94298
trip,0,17.04,68.7,66.3,32400.94298,32413.24453
trip,0,18.7,66.3,63.4,32413.24453,32427.44252
trip,0,13.73,63.4,61.9,32427.44252,32438.22935
trip,0,82.61,61.9,50.9,32438.22935,32483.64289
trip,0,12.18,50.9,50.4,32483.64289,32492.66148
trip,0,44.77,50.4,44.8,32492.66148,32525.63871
trip,0,17.86,44.8,42.7,32525.63871,32537.52571
trip,0,99.43,42.7,27.8,32537.52571,32612.53321
trip,0,63.68,27.8,22.0,32612.53321,32651.7708
trip,0,43.06,22.0,17.1,32651.7708,32680.19215
trip,0,14.24,17.1,15.6,32680.19215,32690.81815
charge,DC Charging,31.03,15.6,45.2,32690.81815,32690.81815
trip,0,21.01,45.2,41.9,32690.81815,32706.59237
trip,0,20.23,41.9,39.9,32706.59237,32717.25957
charge,DC Charging,35.71,39.9,68.4,32717.25957,32717.25957
trip,0,24.88,68.4,66.0,32717.25957,32731.63099
charge,120,251.09,66.0,78.1,32731.63099,32731.63099
trip,0,55.37,78.1,68.6,32731.63099,32777.00956
charge,DC Charging,28.55,68.6,96.6,32777.00956,32777.00956
trip,0,109.97,96.6,79.6,32777.00956,32862.60997
trip,0,56.77,79.6,72.0,32862.60997,32901.59895
trip,0,37.25,72.0,68.7,32901.59895,32918.84378
trip,0,29.08,68.7,65.9,32918.84378,32938.73821
