event,charge_mode,duration_minutes,soc,end_soc,odo,end_odo
trip,0,32.1,56.5,55.6,26775.05557,26788.1856
charge,DC Charging,81.58,55.6,80.4,26788.1856,26788.1856
trip,0,97.91,80.4,70.8,26788.1856,26847.04849
trip,0,35.76,70.8,68.0,26847.04849,26864.86105
charge,240,55.22,68.0,79.1,26864.86105,26864.86105
trip,0,154.16,79.1,58.2,26864.86105,26996.32094
trip,0,178.47,58.2,31.4,26996.32094,27145.8612
trip,0,62.49,31.4,23.6,27145.8612,27184.23398
trip,0,48.93,23.6,18.4,27184.23398,27205.9559
trip,0,31.84,18.4,16.5,27205.9559,27221.56736
trip,0,45.61,16.5,15.3,27221.56736,27239.93594
trip,0,57.69,15.3,13.8,27239.93594,27251.90565
trip,0,40.76,13.8,11.8,27251.90565,27263.73993
trip,0,37.48,11.8,12.7,27263.73993,27268.87926
trip,0,35.09,12.7,10.8,27268.87926,27283.52888
trip,0,35.38,10.8,9.1,27283.52888,27295.48699
charge,240,51.51,9.1,19.5,27295.48699,27295.48699
trip,0,52.31,19.5,17.4,27295.48699,27307.26353
charge,120,171.02,17.4,23.9,27307.26353,27307.26353
trip,0,70.76,23.9,15.8,27307.26353,27344.43921
trip,0,68.08,15.8,7.4,27344.43921,27383.82709
charge,DC Charging,49.54,7.4,37.4,27383.82709,27383.82709
trip,0,36.21,37.4,35.0,27383.82709,27400.37708
charge,0,89.96,35.0,38.2,27400.37708,27400.37708
trip,0,135.03,38.2,19.4,27400.37708,27501.51281
charge,DC Charging,48.58,19.4,42.9,27501.51281,27501.51281
trip,0,35.08,42.9,40.1,27501.51281,27520.70638
trip,0,62.43,40.1,31.5,27520.70638,27565.33858
charge,DC Charging,97.69,31.5,91.2,27565.33858,27565.33858
trip,0,59.51,91.2,86.1,27565.33858,27593.60849
trip,0,69.73,86.1,83.9,27593.60849,27609.29819
trip,0,124.89,83.9,65.4,27609.29819,27704.76159
trip,0,38.12,65.4,61.5,27704.76159,27724.39406
trip,0,54.08,61.5,59.1,27724.39406,27746.29756
trip,0,125.34,59.1,41.8,27746.29756,27830.27213
trip,0,81.38,41.8,32.8,27830.27213,27866.5588
charge,120,245.82,32.8,39.5,27866.5588,27866.5588
trip,0,87.33,39.5,28.0,27866.5588,27918.89176
charge,240,54.22,28.0,45.8,27918.89176,27918.89176
trip,0,38.05,45.8,43.7,27918.89176,27935.71185
charge,120,298.21,43.7,52.6,27935.71185,27935.71185
trip,0,30.02,52.6,52.0,27935.71185,27947.49679
charge,0,52.85,52.0,54.3,27947.49679,27947.49679
trip,0,50.42,54.3,47.4,27947.49679,27971.85978
trip,0,107.95,47.4,29.7,27971.85978,28063.12085
charge,DC Charging,106.02,29.7,96.1,28063.12085,28063.12085
trip,0,64.33,96.1,88.8,28063.12085,28092.07221
trip,0,40.39,88.8,84.8,28092.07221,28111.11756
charge,120,92.19,84.8,88.8,28111.11756,28111.11756
trip,0,34.98,88.8,86.7,28111.11756,28128.11087
trip,0,43.47,86.7,82.8,28128.11087,28150.24699
trip,0,47.88,82.8,83.4,28150.24699,28155.08028
trip,0,93.01,83.4,72.3,28155.08028,28211.13402
trip,0,34.43,72.3,70.6,28211.13402,28226.94552
trip,0,35.36,70.6,69.4,28226.94552,28240.49763
charge,0,98.62,69.4,74.0,28240.49763,28240.49763
trip,0,86.62,74.0,62.1,28240.49763,28293.05259
trip,0,168.28,62.1,38.2,28293.05259,28425.57941
trip,0,107.13,38.2,29.2,28425.57941,28480.15818
charge,120,872.05,29.2,44.1,28480.15818,28480.15818
trip,0,55.71,44.1,42.5,28480.15818,28496.1954
trip,0,35.99,42.5,39.7,28496.1954,28512.51128
charge,120,228.61,39.7,47.4,28512.51128,28512.51128
trip,0,51.36,47.4,43.2,28512.51128,28540.50548
charge,120,77.36,43.2,49.5,28540.50548,28540.50548
trip,0,35.18,49.5,46.7,28540.50548,28558.24746
trip,0,48.0,46.7,43.5,28558.24746,28581.44223
trip,0,66.55,43.5,40.6,28581.44223,28599.18317
charge,120,449.41,40.6,52.2,28599.18317,28599.18317
trip,0,36.68,52.2,49.4,28599.18317,28617.25875
charge,DC Charging,49.3,49.4,78.8,28617.25875,28617.25875
trip,0,69.23,78.8,70.8,28617.25875,28663.05085
trip,0,103.36,70.8,58.2,28663.05085,28734.7182
trip,0,46.38,58.2,53.8,28734.7182,28760.0989
trip,0,72.0,53.8,44.9,28760.0989,28798.42298
trip,0,39.27,44.9,42.6,28798.42298,28811.1091
charge,120,350.88,42.6,57.0,28811.1091,28811.1091
trip,0,47.7,57.0,53.7,28811.1091,28832.09662
trip,0,40.23,53.7,50.7,28832.09662,28852.89536
trip,0,40.47,50.7,47.5,28852.89536,28872.8143
trip,0,40.61,47.5,44.6,28872.8143,28890.88577
charge,120,263.18,44.6,53.2,28890.88577,28890.88577
trip,0,38.07,53.2,50.1,28890.88577,28909.04027
trip,0,138.96,50.1,30.4,28909.04027,29014.25201
trip,0,41.17,30.4,26.0,29014.25201,29032.52365
trip,0,74.36,26.0,14.1,29032.52365,29086.9831
charge,120,418.78,14.1,25.3,29086.9831,29086.9831
trip,0,33.55,25.3,24.6,29086.9831,29100.62629
trip,0,32.42,24.6,22.4,29100.62629,29116.66886
charge,120,94.27,22.4,28.5,29116.66886,29116.66886
trip,0,42.28,28.5,25.1,29116.66886,29137.07705
trip,0,31.02,25.1,24.2,29137.07705,29151.22182
charge,DC Charging,45.39,24.2,53.6,29151.22182,29151.22182
trip,0,61.29,53.6,46.6,29151.22182,29187.1981
trip,0,72.38,46.6,37.4,29187.1981,29236.12808
charge,DC Charging,48.1,37.4,66.1,29236.12808,29236.12808
trip,0,50.27,66.1,61.8,29236.12808,29254.50114
trip,0,29.55,61.8,60.6,29254.50114,29267.21128
trip,0,54.58,60.6,54.1,29267.21128,29300.35722
charge,120,113.34,54.1,59.0,29300.35722,29300.35722
trip,0,33.39,59.0,57.3,29300.35722,29315.85726
trip,0,47.79,57.3,56.0,29315.85726,29332.44441
charge,120,740.31,56.0,70.5,29332.44441,29332.44441
trip,0,84.92,70.5,62.3,29332.44441,29380.66283
trip,0,38.11,62.3,60.7,29380.66283,29397.05958
trip,0,90.42,60.7,51.2,29397.05958,29438.9408
charge,120,51.13,51.2,53.7,29438.9408,29438.9408
trip,0,32.75,53.7,53.0,29438.9408,29448.34947
trip,0,47.37,53.0,49.4,29448.34947,29463.38384
charge,120,390.14,49.4,63.0,29463.38384,29463.38384
trip,0,42.45,63.0,60.2,29463.38384,29476.29856
trip,0,119.08,60.2,44.2,29476.29856,29559.76328
charge,120,68.17,44.2,48.6,29559.76328,29559.76328
trip,0,93.82,48.6,36.8,29559.76328,29622.2
trip,0,52.61,36.8,31.4,29622.2,29649.72861
trip,0,59.03,31.4,27.8,29649.72861,29676.1112
charge,120,765.21,27.8,42.3,29676.1112,29676.1112
trip,0,65.39,42.3,35.0,29676.1112,29712.73112
trip,0,47.96,35.0,32.3,29712.73112,29731.80958
trip,0,37.29,32.3,31.5,29731.80958,29740.63732
trip,0,32.33,31.5,30.0,29740.63732,29755.08615
charge,DC Charging,56.87,30.0,57.3,29755.08615,29755.08615
trip,0,56.3,57.3,51.1,29755.08615,29787.9763
trip,0,74.54,51.1,41.6,29787.9763,29834.9351
trip,0,30.24,41.6,39.9,29834.9351,29847.52773
charge,120,1405.26,39.9,75.6,29847.52773,29847.52773
trip,0,90.24,75.6,64.0,29847.52773,29901.12399
charge,120,58.56,64.0,65.7,29901.12399,29901.12399
trip,0,29.74,65.7,64.8,29901.12399,29913.41398
trip,0,30.96,64.8,63.6,29913.41398,29928.09169
trip,0,40.98,63.6,60.7,29928.09169,29948.04543
trip,0,75.6,60.7,51.9,29948.04543,29993.71965
trip,0,44.82,51.9,48.1,29993.71965,30017.11613
charge,0,53.15,48.1,50.7,30017.11613,30017.11613
trip,0,36.45,50.7,50.1,30017.11613,30024.72904
trip,0,40.46,50.1,47.1,30024.72904,30045.85457
trip,0,37.5,47.1,44.8,30045.85457,30064.85296
trip,0,30.25,44.8,43.4,30064.85296,30080.03466
charge,DC Charging,44.01,43.4,78.1,30080.03466,30080.03466
trip,0,137.25,78.1,55.2,30080.03466,30195.67758
trip,0,94.07,55.2,42.9,30195.67758,30254.21827
trip,0,62.09,42.9,41.2,30254.21827,30274.08764
charge,120,246.02,41.2,51.3,30274.08764,30274.08764
trip,0,35.92,51.3,49.3,30274.08764,30290.10604
trip,0,33.2,49.3,48.1,30290.10604,30301.95773
charge,120,498.24,48.1,64.9,30301.95773,30301.95773
trip,0,52.22,64.9,59.9,30301.95773,30327.74377
trip,0,35.37,59.9,57.6,30327.74377,30346.01913
trip,0,31.15,57.6,56.0,30346.01913,30361.10516
trip,0,75.98,56.0,47.6,30361.10516,30406.11853
trip,0,35.9,47.6,46.8,30406.11853,30414.59609
trip,0,36.02,46.8,44.5,30414.59609,30427.22462
charge,240,84.95,44.5,52.0,30427.22462,30427.22462
trip,0,112.45,52.0,39.7,30427.22462,30485.90985
charge,DC Charging,72.65,39.7,69.3,30485.90985,30485.90985
trip,0,44.26,69.3,68.3,30485.90985,30500.06292
trip,0,35.02,68.3,66.2,30500.06292,30517.3258
charge,0,121.47,66.2,72.2,30517.3258,30517.3258
trip,0,38.95,72.2,73.1,30517.3258,30525.40406
charge,DC Charging,56.24,73.1,98.7,30525.40406,30525.40406
trip,0,48.03,98.7,93.6,30525.40406,30549.19286
trip,0,160.45,93.6,70.1,30549.19286,30677.33654
trip,0,34.74,70.1,67.5,30677.33654,30694.24801
