event,charge_mode,duration_minutes,soc,end_soc,odo,end_odo
trip,0,217.05,10.5,5.1,193845.3242,193868.37863
charge,120,1479.45,5.1,54.5,193868.37863,193868.37863
trip,0,74.25,54.5,54.1,193868.37863,193873.48425
trip,0,215.74,54.1,37.5,193873.48425,193952.21737
charge,240,371.29,37.5,66.1,193952.21737,193952.21737
trip,0,131.23,66.1,46.2,193952.21737,194032.73147
trip,0,56.09,46.2,45.7,194032.73147,194039.69315
trip,0,70.21,45.7,42.7,194039.69315,194050.0945
trip,0,144.55,42.7,25.2,194050.0945,194127.22247
trip,0,211.79,25.2,9.7,194127.22247,194186.2581
