event,charge_mode,duration_minutes,soc,end_soc,odo,end_odo
charge,120,142.76,35.2,39.7,26982.27918,26982.27918
charge,240,30.09,39.7,58.8,26982.27918,26982.27918
trip,0,12.94,58.8,57.4,26982.27918,26989.59847
trip,0,12.26,57.4,54.8,26989.59847,26999.2469
trip,0,86.54,54.8,39.7,26999.2469,27064.52451
charge,DC Charging,39.79,39.7,65.3,27064.52451,27064.52451
charge,120,22.49,65.3,77.9,27064.52451,27064.52451
charge,120,451.33,77.9,88.6,27064.52451,27064.52451
trip,0,193.38,88.6,61.8,27064.52451,27207.04891
trip,0,32.76,61.8,57.7,27207.04891,27229.62024
trip,0,237.54,57.7,39.3,27229.62024,27324.13153
trip,0,15.2,39.3,36.9,27324.13153,27336.62012
trip,0,62.26,36.9,25.5,27336.62012,27389.93583
trip,0,32.24,25.5,21.3,27389.93583,27413.91882
charge,120,116.77,21.3,25.7,27413.91882,27413.91882
trip,0,28.64,25.7,22.0,27413.91882,27433.41303
charge,DC Charging,80.27,22.0,52.1,27433.41303,27433.41303
trip,0,21.15,52.1,51.2,27433.41303,27447.59033
trip,0,27.6,51.2,47.7,27447.59033,27468.51942
trip,0,44.69,47.7,43.1,27468.51942,27495.35633
charge,240,58.25,43.1,55.1,27495.35633,27495.35633
charge,240,91.17,55.1,61.5,27495.35633,27495.35633
charge,120,304.67,61.5,68.6,27495.35633,27495.35633
trip,0,470.62,68.6,50.5,27495.35633,27590.92287
charge,240,94.76,50.5,66.4,27590.92287,27590.92287
trip,0,180.28,66.4,53.2,27590.92287,27660.92952
charge,120,104.97,53.2,58.6,27660.92952,27660.92952
charge,120,87.43,58.6,63.0,27660.92952,27660.92952
trip,0,14.28,63.0,60.8,27660.92952,27671.17981
trip,0,26.69,60.8,57.4,27671.17981,27691.3786
trip,0,98.57,57.4,41.0,27691.3786,27770.65867
trip,0,70.99,41.0,30.1,27770.65867,27823.45926
trip,0,60.94,30.1,23.1,27823.45926,27861.90175
trip,0,45.57,23.1,18.4,27861.90175,27887.21035
trip,0,151.32,18.4,12.3,27887.21035,27923.27055
trip,0,12.96,12.3,11.5,27923.27055,27928.46587
trip,0,10.35,11.5,9.3,27928.46587,27936.0065
trip,0,10.36,9.3,7.4,27936.0065,27942.61503
charge,DC Charging,39.16,7.4,30.2,27942.61503,27942.61503
charge,120,143.75,30.2,36.3,27942.61503,27942.61503
charge,120,96.82,36.3,39.6,27942.61503,27942.61503
trip,0,32.98,39.6,36.6,27942.61503,27962.24049
charge,120,165.58,36.6,42.6,27962.24049,27962.24049
charge,240,59.95,42.6,53.7,27962.24049,27962.24049
trip,0,166.08,53.7,37.1,27962.24049,28041.80546
trip,0,37.38,37.1,31.5,28041.80546,28068.52853
trip,0,87.99,31.5,14.6,28068.52853,28147.94839
charge,DC Charging,42.41,14.6,43.5,28147.94839,28147.94839
charge,DC Charging,40.0,43.5,80.0,28147.94839,28147.94839
trip,0,27.67,80.0,77.9,28147.94839,28164.06682
trip,0,108.66,77.9,73.7,28164.06682,28188.64934
trip,0,31.63,73.7,72.9,28188.64934,28194.50025
trip,0,66.45,72.9,69.1,28194.50025,28214.10373
trip,0,104.33,69.1,55.9,28214.10373,28285.13033
trip,0,28.68,55.9,52.9,28285.13033,28300.07503
charge,120,89.92,52.9,58.3,28300.07503,28300.07503
trip,0,16.97,58.3,56.0,28300.07503,28311.81125
trip,0,48.23,56.0,49.0,28311.81125,28348.70266
trip,0,13.37,49.0,47.4,28348.70266,28359.17144
charge,120,222.99,47.4,49.8,28359.17144,28359.17144
trip,0,11.29,49.8,47.7,28359.17144,28366.93
charge,120,155.28,47.7,51.7,28366.93,28366.93
trip,0,119.67,51.7,32.8,28366.93,28458.18375
charge,DC Charging,93.24,32.8,59.1,28458.18375,28458.18375
charge,240,147.49,59.1,67.2,28458.18375,28458.18375
trip,0,172.86,67.2,60.4,28458.18375,28492.63578
trip,0,191.8,60.4,41.6,28492.63578,28586.42352
trip,0,38.47,41.6,35.1,28586.42352,28617.1644
charge,120,33.21,35.1,41.5,28617.1644,28617.1644
charge,240,97.5,41.5,46.4,28617.1644,28617.1644
trip,0,169.44,46.4,30.1,28617.1644,28710.72292
trip,0,57.87,30.1,23.8,28710.72292,28743.52932
trip,0,9.64,23.8,21.8,28743.52932,28750.9587
trip,0,14.46,21.8,21.5,28750.9587,28756.05977
charge,120,284.06,21.5,29.2,28756.05977,28756.05977
trip,0,162.64,29.2,17.8,28756.05977,28807.76594
charge,DC Charging,42.23,17.8,46.9,28807.76594,28807.76594
charge,240,48.15,46.9,58.5,28807.76594,28807.76594
trip,0,12.17,58.5,57.0,28807.76594,28817.2032
charge,240,102.95,57.0,66.3,28817.2032,28817.2032
trip,0,147.02,66.3,64.6,28817.2032,28838.32733
trip,0,103.86,64.6,59.8,28838.32733,28864.29868
charge,120,119.69,59.8,64.8,28864.29868,28864.29868
charge,120,328.7,64.8,72.5,28864.29868,28864.29868
trip,0,71.71,72.5,70.0,28864.29868,28879.84383
trip,0,156.61,70.0,44.9,28879.84383,29005.99342
trip,0,20.36,44.9,42.8,29005.99342,29011.0986
charge,120,29.99,42.8,50.0,29011.0986,29011.0986
charge,240,71.63,50.0,56.0,29011.0986,29011.0986
trip,0,45.31,56.0,50.9,29011.0986,29039.56721
trip,0,220.31,50.9,27.9,29039.56721,29152.53563
charge,DC Charging,46.6,27.9,46.8,29152.53563,29152.53563
charge,240,65.36,46.8,52.4,29152.53563,29152.53563
trip,0,10.5,52.4,51.4,29152.53563,29158.10758
charge,120,16.8,51.4,59.5,29158.10758,29158.10758
trip,0,14.47,59.5,57.2,29158.10758,29169.69747
trip,0,342.09,57.2,41.8,29169.69747,29260.85804
charge,120,62.45,41.8,45.9,29260.85804,29260.85804
trip,0,22.62,45.9,43.5,29260.85804,29278.21445
trip,0,10.18,43.5,42.5,29278.21445,29286.88956
trip,0,88.84,42.5,40.1,29286.88956,29304.25492
trip,0,56.07,40.1,31.0,29304.25492,29344.18444
charge,240,56.85,31.0,39.6,29344.18444,29344.18444
trip,0,110.55,39.6,19.1,29344.18444,29437.76344
charge,120,85.08,19.1,22.0,29437.76344,29437.76344
trip,0,42.0,22.0,15.5,29437.76344,29470.81428
trip,0,48.55,15.5,10.5,29470.81428,29493.80494
charge,240,136.53,10.5,16.8,29493.80494,29493.80494
charge,DC Charging,95.18,16.8,47.7,29493.80494,29493.80494
charge,120,128.51,47.7,53.7,29493.80494,29493.80494
trip,0,59.76,53.7,41.2,29493.80494,29548.91414
trip,0,18.47,41.2,37.4,29548.91414,29560.65802
charge,DC Charging,29.11,37.4,60.9,29560.65802,29560.65802
charge,DC Charging,31.06,60.9,92.5,29560.65802,29560.65802
trip,0,27.55,92.5,88.8,29560.65802,29575.37779
trip,0,141.82,88.8,74.9,29575.37779,29650.25547
trip,0,60.02,74.9,68.3,29650.25547,29687.27784
trip,0,107.16,68.3,58.6,29687.27784,29736.4932
trip,0,74.9,58.6,47.0,29736.4932,29793.16636
trip,0,39.67,47.0,43.0,29793.16636,29814.68135
trip,0,26.6,43.0,40.1,29814.68135,29835.92668
trip,0,29.15,40.1,37.3,29835.92668,29858.03379
trip,0,12.49,37.3,36.0,29858.03379,29868.59146
trip,0,8.96,36.0,35.6,29868.59146,29874.43292
trip,0,36.63,35.6,31.3,29874.43292,29899.38766
charge,120,183.12,31.3,31.6,29899.38766,29899.38766
charge,240,49.43,31.6,47.7,29899.38766,29899.38766
trip,0,59.17,47.7,37.6,29899.38766,29944.43243
charge,240,79.3,37.6,55.4,29944.43243,29944.43243
charge,120,923.05,55.4,63.9,29944.43243,29944.43243
trip,0,73.34,63.9,50.5,29944.43243,30003.88432
charge,120,111.93,50.5,53.5,30003.88432,30003.88432
trip,0,170.18,53.5,25.2,30003.88432,30143.4177
trip,0,48.3,25.2,24.2,30143.4177,30147.85327
charge,120,138.73,24.2,28.4,30147.85327,30147.85327
trip,0,28.87,28.4,24.4,30147.85327,30165.9557
charge,240,99.46,24.4,34.1,30165.9557,30165.9557
charge,120,252.18,34.1,39.2,30165.9557,30165.9557
charge,120,163.73,39.2,44.3,30165.9557,30165.9557
trip,0,15.25,44.3,42.3,30165.9557,30175.75797
charge,240,71.26,42.3,49.4,30175.75797,30175.75797
charge,DC Charging,49.69,49.4,76.5,30175.75797,30175.75797
charge,120,436.04,76.5,87.3,30175.75797,30175.75797
trip,0,97.11,87.3,72.9,30175.75797,30245.90292
trip,0,73.9,72.9,70.6,30245.90292,30261.68752
charge,120,145.33,70.6,75.7,30261.68752,30261.68752
trip,0,24.29,75.7,72.6,30261.68752,30278.22437
trip,0,10.82,72.6,71.7,30278.22437,30284.95708
trip,0,11.62,71.7,69.9,30284.95708,30294.46665
trip,0,51.86,69.9,62.7,30294.46665,30327.35949
trip,0,135.56,62.7,41.0,30327.35949,30436.17094
charge,DC Charging,38.57,41.0,73.1,30436.17094,30436.17094
trip,0,38.07,73.1,68.5,30436.17094,30460.15402
trip,0,21.06,68.5,67.1,30460.15402,30476.71913
trip,0,12.82,67.1,65.9,30476.71913,30486.41414
trip,0,22.41,65.9,63.4,30486.41414,30501.9095
trip,0,45.97,63.4,57.3,30501.9095,30531.06871
trip,0,124.12,57.3,42.2,30531.06871,30613.76014
trip,0,48.83,42.2,36.3,30613.76014,30646.85544
trip,0,134.33,36.3,14.6,30646.85544,30759.34246
trip,0,45.46,14.6,10.6,30759.34246,30777.50019
charge,120,64.01,10.6,15.5,30777.50019,30777.50019
charge,240,44.97,15.5,24.6,30777.50019,30777.50019
trip,0,14.11,24.6,22.9,30777.50019,30784.78034
charge,120,144.65,22.9,27.3,30784.78034,30784.78034
charge,240,131.65,27.3,33.0,30784.78034,30784.78034
charge,120,121.75,33.0,38.0,30784.78034,30784.78034
trip,0,52.83,38.0,28.8,30784.78034,30825.68156
charge,240,46.68,28.8,38.3,30825.68156,30825.68156
charge,DC Charging,40.09,38.3,74.0,30825.68156,30825.68156
charge,120,642.45,74.0,87.8,30825.68156,30825.68156
trip,0,32.32,87.8,85.6,30825.68156,30846.60421
trip,0,44.37,85.6,80.0,30846.60421,30880.85464
trip,0,20.7,80.0,78.3,30880.85464,30896.52995
trip,0,140.03,78.3,57.3,30896.52995,30998.28625
trip,0,269.14,57.3,30.4,30998.28625,31160.35319
trip,0,81.48,30.4,19.9,31160.35319,31216.49864
trip,0,30.99,19.9,15.9,31216.49864,31240.28191
trip,0,18.17,15.9,13.7,31240.28191,31253.80182
charge,DC Charging,39.04,13.7,49.1,31253.80182,31253.80182
trip,0,36.24,49.1,47.9,31253.80182,31260.05933
charge,120,88.47,47.9,53.7,31260.05933,31260.05933
charge,120,93.12,53.7,57.7,31260.05933,31260.05933
trip,0,73.7,57.7,48.3,31260.05933,31300.11313
charge,120,164.98,48.3,52.7,31300.11313,31300.11313
trip,0,36.4,52.7,51.0,31300.11313,31307.10381
charge,120,20.31,51.0,60.6,31307.10381,31307.10381
trip,0,11.77,60.6,58.7,31307.10381,31317.95616
charge,DC Charging,115.34,58.7,78.8,31317.95616,31317.95616
trip,0,154.4,78.8,55.9,31317.95616,31427.10704
charge,DC Charging,35.24,55.9,90.0,31427.10704,31427.10704
trip,0,14.19,90.0,89.3,31427.10704,31435.59078
charge,120,136.92,89.3,91.6,31435.59078,31435.59078
trip,0,28.12,91.6,89.2,31435.59078,31455.14653
trip,0,55.46,89.2,80.5,31455.14653,31499.01542
trip,0,38.56,80.5,76.2,31499.01542,31524.72331
trip,0,13.77,76.2,74.8,31524.72331,31535.23508
trip,0,49.75,74.8,66.6,31535.23508,31573.7554
trip,0,105.88,66.6,49.9,31573.7554,31652.67166
trip,0,41.74,49.9,43.4,31652.67166,31682.31142
trip,0,9.4,43.4,44.3,31682.31142,31689.90021
charge,120,26.25,44.3,53.1,31689.90021,31689.90021
trip,0,114.0,53.1,32.8,31689.90021,31784.39658
trip,0,42.41,32.8,27.6,31784.39658,31811.01469
trip,0,29.09,27.6,25.6,31811.01469,31821.28175
charge,DC Charging,80.68,25.6,56.5,31821.28175,31821.28175
charge,120,89.25,56.5,62.8,31821.28175,31821.28175
trip,0,12.62,62.8,61.8,31821.28175,31829.07205
charge,120,157.93,61.8,66.9,31829.07205,31829.07205
trip,0,93.34,66.9,51.2,31829.07205,31895.323
charge,240,54.8,51.2,61.0,31895.323,31895.323
charge,DC Charging,42.55,61.0,81.0,31895.323,31895.323
trip,0,28.45,81.0,78.7,31895.323,31907.43519
charge,120,372.43,78.7,88.5,31907.43519,31907.43519
trip,0,79.34,88.5,76.8,31907.43519,31963.5179
trip,0,27.33,76.8,75.5,31963.5179,31982.61865
trip,0,123.5,75.5,66.1,31982.61865,32030.34633
charge,120,106.81,66.1,71.1,32030.34633,32030.34633
trip,0,112.86,71.1,51.2,32030.34633,32120.56962
trip,0,24.02,51.2,48.6,32120.56962,32139.85073
trip,0,151.81,48.6,27.2,32139.85073,32244.23966
charge,DC Charging,25.85,27.2,54.7,32244.23966,32244.23966
charge,240,31.53,54.7,66.1,32244.23966,32244.23966
trip,0,27.71,66.1,62.6,32244.23966,32266.95763
trip,0,48.76,62.6,56.0,32266.95763,32305.71792
trip,0,40.72,56.0,53.9,32305.71792,32316.84848
charge,120,192.48,53.9,58.7,32316.84848,32316.84848
trip,0,192.05,58.7,35.5,32316.84848,32442.53372
charge,DC Charging,61.55,35.5,63.2,32442.53372,32442.53372
charge,120,37.47,63.2,70.5,32442.53372,32442.53372
