event,charge_mode,duration_minutes,soc,end_soc,odo,end_odo
charge,240,40.8,60.4,73.6,27235.71316,27235.71316
trip,0,15.61,73.6,70.2,27235.71316,27248.36485
charge,DC Charging,49.91,70.2,96.2,27248.36485,27248.36485
trip,0,198.52,96.2,70.5,27248.36485,27376.96715
trip,0,55.53,70.5,63.5,27376.96715,27408.421
trip,0,76.66,63.5,51.1,27408.421,27470.50483
trip,0,39.61,51.1,47.3,27470.50483,27497.39973
trip,0,42.74,47.3,42.0,27497.39973,27526.79697
trip,0,85.28,42.0,27.8,27526.79697,27592.82182
charge,240,66.77,27.8,34.6,27592.82182,27592.82182
trip,0,96.4,34.6,18.3,27592.82182,27671.40894
charge,DC Charging,147.36,18.3,77.9,27671.40894,27671.40894
trip,0,152.98,77.9,52.2,27671.40894,27801.06769
trip,0,19.97,52.2,49.0,27801.06769,27813.9397
trip,0,31.63,49.0,43.6,27813.9397,27842.43802
charge,DC Charging,29.65,43.6,66.7,27842.43802,27842.43802
trip,0,140.93,66.7,41.8,27842.43802,27966.41711
trip,0,76.77,41.8,32.7,27966.41711,28008.04904
trip,0,87.46,32.7,18.7,28008.04904,28076.80069
charge,DC Charging,57.01,18.7,48.4,28076.80069,28076.80069
trip,0,64.64,48.4,35.7,28076.80069,28137.1031
trip,0,9.56,35.7,32.8,28137.1031,28145.15908
charge,DC Charging,74.69,32.8,75.1,28145.15908,28145.15908
trip,0,86.81,75.1,62.9,28145.15908,28211.78781
trip,0,28.32,62.9,60.9,28211.78781,28226.56071
trip,0,11.67,60.9,60.0,28226.56071,28236.2958
trip,0,48.2,60.0,51.3,28236.2958,28276.2639
charge,120,45.44,51.3,57.2,28276.2639,28276.2639
trip,0,38.97,57.2,54.3,28276.2639,28293.36376
trip,0,87.7,54.3,38.6,28293.36376,28370.41954
charge,240,28.23,38.6,56.9,28370.41954,28370.41954
trip,0,26.0,56.9,53.0,28370.41954,28392.1632
trip,0,58.31,53.0,44.4,28392.1632,28436.38249
trip,0,57.01,44.4,40.2,28436.38249,28457.79603
charge,120,305.45,40.2,49.4,28457.79603,28457.79603
trip,0,156.59,49.4,26.7,28457.79603,28565.11263
charge,120,240.75,26.7,31.8,28565.11263,28565.11263
trip,0,45.26,31.8,29.6,28565.11263,28580.33683
charge,120,720.33,29.6,43.5,28580.33683,28580.33683
trip,0,60.43,43.5,35.1,28580.33683,28620.83768
charge,240,45.69,35.1,49.9,28620.83768,28620.83768
trip,0,25.0,49.9,45.9,28620.83768,28639.47144
charge,240,69.05,45.9,63.7,28639.47144,28639.47144
trip,0,55.27,63.7,62.8,28639.47144,28650.41856
trip,0,14.2,62.8,60.2,28650.41856,28660.19057
trip,0,18.96,60.2,58.5,28660.19057,28668.12423
trip,0,9.84,58.5,56.9,28668.12423,28678.02732
charge,240,39.33,56.9,71.3,28678.02732,28678.02732
trip,0,88.3,71.3,54.9,28678.02732,28752.12794
trip,0,21.32,54.9,51.8,28752.12794,28767.3369
trip,0,75.23,51.8,42.4,28767.3369,28819.44728
trip,0,19.14,42.4,40.1,28819.44728,28832.26082
charge,120,1067.15,40.1,55.3,28832.26082,28832.26082
trip,0,164.25,55.3,31.3,28832.26082,28948.95281
charge,120,781.58,31.3,47.0,28948.95281,28948.95281
trip,0,234.64,47.0,14.7,28948.95281,29123.19064
charge,DC Charging,47.12,14.7,37.5,29123.19064,29123.19064
trip,0,179.76,37.5,31.0,29123.19064,29158.85812
charge,120,1444.35,31.0,40.6,29158.85812,29158.85812
trip,0,13.46,40.6,39.0,29158.85812,29167.21955
charge,120,51.11,39.0,51.3,29167.21955,29167.21955
trip,0,16.82,51.3,48.4,29167.21955,29179.84778
trip,0,95.01,48.4,36.3,29179.84778,29237.14238
charge,DC Charging,75.47,36.3,63.6,29237.14238,29237.14238
trip,0,76.47,63.6,53.9,29237.14238,29288.74499
trip,0,217.85,53.9,25.9,29288.74499,29444.24826
trip,0,61.24,25.9,17.0,29444.24826,29487.30434
trip,0,8.55,17.0,15.8,29487.30434,29494.45441
trip,0,23.21,15.8,10.9,29494.45441,29515.90282
charge,DC Charging,41.21,10.9,44.7,29515.90282,29515.90282
trip,0,101.36,44.7,26.0,29515.90282,29602.39126
trip,0,110.57,26.0,10.0,29602.39126,29678.73317
charge,120,894.44,10.0,24.2,29678.73317,29678.73317
trip,0,24.54,24.2,23.1,29678.73317,29686.30451
charge,DC Charging,41.06,23.1,47.4,29686.30451,29686.30451
trip,0,88.45,47.4,37.6,29686.30451,29740.17239
trip,0,50.76,37.6,29.0,29740.17239,29782.33028
charge,DC Charging,40.64,29.0,62.8,29782.33028,29782.33028
trip,0,167.05,62.8,49.6,29782.33028,29843.80482
trip,0,18.24,49.6,46.0,29843.80482,29856.92253
charge,240,81.43,46.0,54.3,29856.92253,29856.92253
trip,0,30.16,54.3,52.8,29856.92253,29871.75318
charge,DC Charging,43.32,52.8,78.4,29871.75318,29871.75318
trip,0,36.42,78.4,74.0,29871.75318,29896.70479
charge,120,896.6,74.0,93.3,29896.70479,29896.70479
trip,0,148.69,93.3,69.8,29896.70479,30011.28593
trip,0,27.13,69.8,66.0,30011.28593,30032.41369
trip,0,44.6,66.0,59.0,30032.41369,30068.7694
charge,240,86.52,59.0,84.0,30068.7694,30068.7694
trip,0,20.68,84.0,80.3,30068.7694,30084.8385
trip,0,36.75,80.3,74.8,30084.8385,30114.03483
trip,0,189.56,74.8,52.8,30114.03483,30242.94975
trip,0,40.25,52.8,48.0,30242.94975,30271.50432
charge,DC Charging,37.14,48.0,74.5,30271.50432,30271.50432
trip,0,13.97,74.5,72.6,30271.50432,30283.3101
trip,0,21.13,72.6,69.8,30283.3101,30300.76762
trip,0,103.53,69.8,51.1,30300.76762,30384.89493
charge,240,52.13,51.1,59.1,30384.89493,30384.89493
trip,0,62.43,59.1,48.1,30384.89493,30430.40538
trip,0,76.94,48.1,35.1,30430.40538,30494.92101
charge,DC Charging,34.04,35.1,68.8,30494.92101,30494.92101
trip,0,21.83,68.8,63.6,30494.92101,30513.68144
charge,240,50.6,63.6,70.4,30513.68144,30513.68144
trip,0,11.65,70.4,68.3,30513.68144,30522.16423
trip,0,18.93,68.3,66.4,30522.16423,30536.58852
trip,0,20.49,66.4,64.2,30536.58852,30549.80623
trip,0,26.0,64.2,61.9,30549.80623,30567.65642
trip,0,59.2,61.9,56.0,30567.65642,30597.86944
charge,120,155.54,56.0,62.7,30597.86944,30597.86944
trip,0,270.1,62.7,33.8,30597.86944,30755.34818
charge,120,1488.77,33.8,48.2,30755.34818,30755.34818
trip,0,30.97,48.2,45.0,30755.34818,30776.40858
charge,DC Charging,35.9,45.0,70.7,30776.40858,30776.40858
trip,0,14.32,70.7,68.7,30776.40858,30788.0262
trip,0,23.31,68.7,66.3,30788.0262,30803.68694
trip,0,22.57,66.3,64.5,30803.68694,30820.96325
trip,0,24.72,64.5,62.2,30820.96325,30839.07579
trip,0,116.54,62.2,47.5,30839.07579,30907.06934
trip,0,13.24,47.5,44.0,30907.06934,30917.98562
charge,DC Charging,32.94,44.0,66.3,30917.98562,30917.98562
trip,0,17.36,66.3,63.8,30917.98562,30932.18115
trip,0,19.68,63.8,62.0,30932.18115,30947.91453
trip,0,68.54,62.0,52.5,30947.91453,30995.02169
charge,120,531.25,52.5,64.7,30995.02169,30995.02169
trip,0,15.92,64.7,63.5,30995.02169,31002.24374
trip,0,18.26,63.5,61.1,31002.24374,31013.90473
trip,0,63.37,61.1,49.6,31013.90473,31069.86098
trip,0,33.5,49.6,45.8,31069.86098,31089.71799
charge,120,599.16,45.8,55.4,31089.71799,31089.71799
trip,0,111.97,55.4,39.6,31089.71799,31161.84518
trip,0,81.68,39.6,25.5,31161.84518,31225.02018
charge,240,61.02,25.5,31.6,31225.02018,31225.02018
trip,0,18.12,31.6,29.1,31225.02018,31238.01127
trip,0,96.76,29.1,25.7,31238.01127,31261.94899
trip,0,29.17,25.7,23.1,31261.94899,31277.58776
trip,0,11.59,23.1,21.4,31277.58776,31286.67959
trip,0,26.35,21.4,18.3,31286.67959,31307.24611
charge,DC Charging,75.3,18.3,59.5,31307.24611,31307.24611
trip,0,61.82,59.5,49.0,31307.24611,31354.29329
trip,0,26.09,49.0,46.7,31354.29329,31373.54596
trip,0,25.34,46.7,45.7,31373.54596,31390.47776
charge,DC Charging,46.46,45.7,73.3,31390.47776,31390.47776
trip,0,50.69,73.3,63.8,31390.47776,31435.04109
trip,0,12.82,63.8,60.8,31435.04109,31445.63298
charge,DC Charging,40.3,60.8,78.2,31445.63298,31445.63298
trip,0,66.6,78.2,65.8,31445.63298,31500.56577
trip,0,14.27,65.8,63.8,31500.56577,31509.16579
charge,120,100.09,63.8,67.4,31509.16579,31509.16579
trip,0,93.04,67.4,66.7,31509.16579,31520.98727
trip,0,79.65,66.7,52.1,31520.98727,31593.27059
charge,DC Charging,48.43,52.1,85.4,31593.27059,31593.27059
trip,0,162.67,85.4,61.1,31593.27059,31715.48786
charge,120,333.54,61.1,68.5,31715.48786,31715.48786
trip,0,44.92,68.5,61.9,31715.48786,31747.35915
trip,0,142.82,61.9,45.1,31747.35915,31831.16554
charge,120,100.99,45.1,49.2,31831.16554,31831.16554
trip,0,35.25,49.2,44.3,31831.16554,31857.28161
trip,0,83.09,44.3,34.7,31857.28161,31913.98675
charge,120,335.18,34.7,42.1,31913.98675,31913.98675
trip,0,18.6,42.1,40.8,31913.98675,31921.46781
charge,120,92.07,40.8,45.7,31921.46781,31921.46781
trip,0,29.2,45.7,42.2,31921.46781,31943.92209
trip,0,33.19,42.2,37.3,31943.92209,31971.10062
charge,120,46.13,37.3,44.3,31971.10062,31971.10062
trip,0,26.34,44.3,40.6,31971.10062,31993.37732
charge,240,60.44,40.6,47.5,31993.37732,31993.37732
trip,0,10.98,47.5,45.3,31993.37732,32001.59127
trip,0,9.44,45.3,43.4,32001.59127,32009.88289
trip,0,10.85,43.4,42.2,32009.88289,32015.84329
charge,DC Charging,76.42,42.2,86.5,32015.84329,32015.84329
trip,0,93.5,86.5,75.5,32015.84329,32065.01811
trip,0,346.02,75.5,64.9,32065.01811,32133.78639
trip,0,442.73,64.9,57.7,32133.78639,32183.3599
charge,120,112.76,57.7,60.8,32183.3599,32183.3599
trip,0,14.0,60.8,59.2,32183.3599,32191.44285
charge,120,74.91,59.2,63.8,32191.44285,32191.44285
trip,0,24.94,63.8,61.3,32191.44285,32210.57954
trip,0,15.42,61.3,59.4,32210.57954,32222.51983
trip,0,182.56,59.4,37.9,32222.51983,32342.25527
trip,0,175.22,37.9,15.9,32342.25527,32468.29043
charge,DC Charging,50.08,15.9,40.6,32468.29043,32468.29043
trip,0,77.53,40.6,28.0,32468.29043,32525.80225
charge,DC Charging,45.49,28.0,63.1,32525.80225,32525.80225
trip,0,81.68,63.1,49.8,32525.80225,32582.94535
trip,0,24.84,49.8,47.4,32582.94535,32599.51573
charge,120,122.35,47.4,52.8,32599.51573,32599.51573
trip,0,21.68,52.8,50.1,32599.51573,32614.2232
trip,0,29.85,50.1,46.4,32614.2232,32634.67964
trip,0,57.33,46.4,37.7,32634.67964,32672.82175
charge,120,31.19,37.7,42.3,32672.82175,32672.82175
trip,0,12.41,42.3,38.8,32672.82175,32682.73797
charge,240,41.2,38.8,54.7,32682.73797,32682.73797
trip,0,27.79,54.7,51.8,32682.73797,32695.09581
charge,120,103.53,51.8,54.2,32695.09581,32695.09581
trip,0,11.17,54.2,52.4,32695.09581,32704.13622
trip,0,16.64,52.4,50.7,32704.13622,32717.25685
trip,0,97.0,50.7,34.3,32717.25685,32795.96185
trip,0,99.75,34.3,21.2,32795.96185,32857.61892
trip,0,71.98,21.2,13.9,32857.61892,32892.5538
trip,0,25.94,13.9,11.3,32892.5538,32902.04673
charge,120,206.63,11.3,16.4,32902.04673,32902.04673
trip,0,38.85,16.4,17.4,32902.04673,32910.04021
charge,DC Charging,39.81,17.4,39.1,32910.04021,32910.04021
trip,0,13.88,39.1,37.6,32910.04021,32919.05645
trip,0,20.91,37.6,35.9,32919.05645,32934.58907
trip,0,58.12,35.9,26.5,32934.58907,32985.01439
trip,0,13.41,26.5,24.7,32985.01439,32996.70985
trip,0,34.62,24.7,21.1,32996.70985,33020.34309
trip,0,20.53,21.1,20.3,33020.34309,33034.13006
trip,0,13.16,20.3,18.0,33034.13006,33045.62884
charge,DC Charging,37.66,18.0,53.8,33045.62884,33045.62884
trip,0,53.07,53.8,41.9,33045.62884,33098.06879
charge,DC Charging,49.12,41.9,75.6,33098.06879,33098.06879
trip,0,153.98,75.6,48.7,33098.06879,33233.87015
charge,240,45.19,48.7,57.4,33233.87015,33233.87015
trip,0,9.78,57.4,55.2,33233.87015,33242.62377
charge,DC Charging,80.58,55.2,88.6,33242.62377,33242.62377
trip,0,194.76,88.6,67.8,33242.62377,33355.54036
charge,240,91.31,67.8,74.7,33355.54036,33355.54036
trip,0,105.6,74.7,54.5,33355.54036,33447.61235
charge,DC Charging,44.78,54.5,78.0,33447.61235,33447.61235
trip,0,35.46,78.0,74.3,33447.61235,33462.57241
trip,0,124.07,74.3,56.6,33462.57241,33546.10426
trip,0,42.21,56.6,50.6,33546.10426,33578.16236
charge,120,187.08,50.6,54.7,33578.16236,33578.16236
trip,0,172.83,54.7,27.4,33578.16236,33712.17995
trip,0,34.19,27.4,23.5,33712.17995,33725.21161
trip,0,51.04,23.5,20.8,33725.21161,33737.36022
charge,DC Charging,44.42,20.8,41.7,33737.36022,33737.36022
trip,0,96.24,41.7,40.3,33737.36022,33752.85182
charge,240,54.69,40.3,53.2,33752.85182,33752.85182
trip,0,22.43,53.2,50.0,33752.85182,33768.29339
trip,0,48.33,50.0,41.4,33768.29339,33806.61046
charge,240,136.33,41.4,59.0,33806.61046,33806.61046
trip,0,49.8,59.0,57.2,33806.61046,33820.31657
trip,0,24.0,57.2,55.1,33820.31657,33838.88444
trip,0,14.19,55.1,53.5,33838.88444,33847.90524
trip,0,119.19,53.5,32.3,33847.90524,33947.08214
trip,0,41.79,32.3,25.8,33947.08214,33983.99702
charge,DC Charging,68.94,25.8,59.8,33983.99702,33983.99702
trip,0,57.21,59.8,54.5,33983.99702,34011.83703
charge,120,703.16,54.5,75.2,34011.83703,34011.83703
trip,0,32.66,75.2,72.5,34011.83703,34032.87055
trip,0,10.25,72.5,70.9,34032.87055,34040.21306
charge,120,125.35,70.9,75.7,34040.21306,34040.21306
trip,0,19.02,75.7,73.1,34040.21306,34052.57956
trip,0,31.47,73.1,70.0,34052.57956,34073.51901
trip,0,32.73,70.0,66.1,34073.51901,34092.8089
charge,240,79.63,66.1,73.7,34092.8089,34092.8089
trip,0,114.62,73.7,53.2,34092.8089,34185.79638
trip,0,33.14,53.2,46.9,34185.79638,34211.70629
trip,0,48.11,46.9,40.1,34211.70629,34249.72852
trip,0,73.37,40.1,29.0,34249.72852,34305.13953
trip,0,37.88,29.0,25.3,34305.13953,34329.39106
charge,120,18.45,25.3,36.2,34329.39106,34329.39106
trip,0,13.15,36.2,34.1,34329.39106,34341.24825
trip,0,7.5,34.1,34.9,34341.24825,34348.71163
charge,240,23.2,34.9,48.7,34348.71163,34348.71163
trip,0,11.7,48.7,47.5,34348.71163,34356.35929
charge,120,226.36,47.5,55.1,34356.35929,34356.35929
trip,0,31.54,55.1,53.0,34356.35929,34369.73799
charge,120,50.83,53.0,55.6,34369.73799,34369.73799
trip,0,77.63,55.6,44.3,34369.73799,34417.63448
trip,0,46.55,44.3,36.1,34417.63448,34455.3116
charge,DC Charging,94.18,36.1,90.3,34455.3116,34455.3116
trip,0,74.79,90.3,77.1,34455.3116,34511.89244
trip,0,54.34,77.1,68.8,34511.89244,34555.44421
trip,0,46.42,68.8,64.1,34555.44421,34586.02866
trip,0,48.77,64.1,58.7,34586.02866,34619.6444
trip,0,75.94,58.7,47.0,34619.6444,34680.88501
charge,120,28.61,47.0,54.0,34680.88501,34680.88501
trip,0,9.29,54.0,52.0,34680.88501,34688.85197
trip,0,8.84,52.0,50.0,34688.85197,34695.2333
trip,0,14.16,50.0,46.8,34695.2333,34703.63749
charge,240,23.24,46.8,58.4,34703.63749,34703.63749
trip,0,13.81,58.4,56.2,34703.63749,34714.58146
charge,120,140.77,56.2,62.1,34714.58146,34714.58146
trip,0,118.49,62.1,58.1,34714.58146,34739.59189
trip,0,17.47,58.1,56.0,34739.59189,34751.83788
charge,120,368.65,56.0,65.6,34751.83788,34751.83788
trip,0,72.44,65.6,54.3,34751.83788,34801.68877
trip,0,20.13,54.3,52.3,34801.68877,34816.64229
trip,0,43.29,52.3,47.0,34816.64229,34845.62396
trip,0,30.43,47.0,43.5,34845.62396,34868.90058
trip,0,50.1,43.5,38.3,34868.90058,34902.47399
charge,120,616.63,38.3,46.0,34902.47399,34902.47399
trip,0,36.68,46.0,42.1,34902.47399,34922.58305
trip,0,8.79,42.1,41.6,34922.58305,34930.53977
trip,0,15.58,41.6,39.8,34930.53977,34940.17509
charge,120,1245.98,39.8,58.2,34940.17509,34940.17509
trip,0,68.76,58.2,53.1,34940.17509,34975.6221
charge,120,164.51,53.1,56.1,34975.6221,34975.6221
trip,0,166.37,56.1,32.6,34975.6221,35089.60722
charge,120,77.48,32.6,32.7,35089.60722,35089.60722
trip,0,163.44,32.7,21.7,35089.60722,35141.24158
trip,0,32.86,21.7,20.6,35141.24158,35146.70595
charge,DC Charging,125.38,20.6,73.5,35146.70595,35146.70595
trip,0,216.27,73.5,69.0,35146.70595,35183.74681
trip,0,93.79,69.0,57.0,35183.74681,35242.18611
charge,120,1118.61,57.0,81.6,35242.18611,35242.18611
trip,0,49.17,81.6,76.3,35242.18611,35274.35112
trip,0,89.13,76.3,68.6,35274.35112,35317.37923
trip,0,17.44,68.6,67.1,35317.37923,35328.82473
charge,120,602.89,67.1,75.7,35328.82473,35328.82473
trip,0,116.77,75.7,59.5,35328.82473,35404.06999
charge,120,550.78,59.5,78.2,35404.06999,35404.06999
trip,0,148.17,78.2,53.9,35404.06999,35518.66525
trip,0,13.98,53.9,50.9,35518.66525,35529.20932
trip,0,29.56,50.9,47.8,35529.20932,35545.31165
trip,0,70.5,47.8,45.7,35545.31165,35561.94316
charge,120,845.46,45.7,56.3,35561.94316,35561.94316
trip,0,45.57,56.3,51.6,35561.94316,35583.27872
charge,120,334.7,51.6,66.8,35583.27872,35583.27872
trip,0,30.52,66.8,64.1,35583.27872,35605.39142
trip,0,10.81,64.1,62.8,35605.39142,35613.56894
charge,120,358.86,62.8,70.2,35613.56894,35613.56894
trip,0,71.33,70.2,61.3,35613.56894,35660.58573
trip,0,77.5,61.3,49.1,35660.58573,35722.76251
trip,0,16.57,49.1,46.6,35722.76251,35734.89428
charge,DC Charging,38.82,46.6,80.7,35734.89428,35734.89428
trip,0,87.2,80.7,62.5,35734.89428,35822.15348
trip,0,170.76,62.5,39.6,35822.15348,35928.87185
charge,120,60.31,39.6,44.6,35928.87185,35928.87185
trip,0,52.49,44.6,39.8,35928.87185,35951.45466
trip,0,61.66,39.8,32.3,35951.45466,35992.41565
trip,0,12.52,32.3,30.3,35992.41565,36001.9916
charge,120,117.37,30.3,44.6,36001.9916,36001.9916
trip,0,96.15,44.6,27.9,36001.9916,36078.05657
charge,120,355.47,27.9,39.9,36078.05657,36078.05657
trip,0,25.94,39.9,35.1,36078.05657,36100.2363
charge,DC Charging,36.64,35.1,68.5,36100.2363,36100.2363
trip,0,26.88,68.5,65.1,36100.2363,36118.64346
charge,120,769.93,65.1,81.9,36118.64346,36118.64346
trip,0,208.1,81.9,75.8,36118.64346,36164.3644
trip,0,105.14,75.8,57.7,36164.3644,36249.14496
trip,0,25.75,57.7,54.8,36249.14496,36267.94548
trip,0,16.48,54.8,53.6,36267.94548,36281.14882
trip,0,11.78,53.6,51.7,36281.14882,36287.42268
charge,120,115.87,51.7,53.6,36287.42268,36287.42268
trip,0,167.23,53.6,25.5,36287.42268,36430.30558
charge,120,20.4,25.5,35.7,36430.30558,36430.30558
trip,0,8.52,35.7,34.7,36430.30558,36438.58533
trip,0,20.48,34.7,33.6,36438.58533,36455.43014
trip,0,27.51,33.6,31.5,36455.43014,36468.76536
charge,120,87.2,31.5,38.4,36468.76536,36468.76536
trip,0,101.55,38.4,28.0,36468.76536,36513.12273
trip,0,58.87,28.0,17.3,36513.12273,36566.36566
charge,DC Charging,35.53,17.3,52.2,36566.36566,36566.36566
trip,0,22.71,52.2,49.0,36566.36566,36584.82763
trip,0,47.41,49.0,42.3,36584.82763,36623.80403
trip,0,13.0,42.3,41.1,36623.80403,36634.43416
trip,0,76.22,41.1,29.3,36634.43416,36687.91036
charge,120,282.26,29.3,39.4,36687.91036,36687.91036
trip,0,16.94,39.4,36.9,36687.91036,36699.6954
trip,0,12.92,36.9,35.6,36699.6954,36710.34188
trip,0,12.21,35.6,34.2,36710.34188,36720.29754
trip,0,13.36,34.2,31.9,36720.29754,36727.6381
charge,DC Charging,40.81,31.9,58.5,36727.6381,36727.6381
trip,0,88.62,58.5,44.5,36727.6381,36788.31511
trip,0,58.11,44.5,35.0,36788.31511,36834.00883
trip,0,160.72,35.0,11.8,36834.00883,36952.42373
trip,0,22.98,11.8,7.7,36952.42373,36968.56481
charge,DC Charging,130.82,7.7,51.1,36968.56481,36968.56481
trip,0,14.48,51.1,49.1,36968.56481,36980.39691
trip,0,18.03,49.1,47.0,36980.39691,36994.06448
trip,0,15.73,47.0,47.9,36994.06448,36998.54062
charge,240,106.48,47.9,71.3,36998.54062,36998.54062
trip,0,113.66,71.3,63.4,36998.54062,37043.31664
charge,120,712.43,63.4,80.9,37043.31664,37043.31664
trip,0,18.68,80.9,78.9,37043.31664,37056.58069
trip,0,50.14,78.9,71.1,37056.58069,37094.73002
trip,0,101.07,71.1,58.1,37094.73002,37154.67637
charge,120,252.14,58.1,64.0,37154.67637,37154.67637
trip,0,23.42,64.0,62.3,37154.67637,37173.08435
trip,0,14.47,62.3,60.9,37173.08435,37182.86123
charge,120,941.35,60.9,70.2,37182.86123,37182.86123
trip,0,51.56,70.2,64.5,37182.86123,37216.98938
trip,0,50.84,64.5,57.3,37216.98938,37255.24855
trip,0,66.38,57.3,47.0,37255.24855,37308.0757
trip,0,75.12,47.0,34.6,37308.0757,37372.3249
trip,0,11.15,34.6,32.3,37372.3249,37381.51803
charge,DC Charging,83.19,32.3,81.0,37381.51803,37381.51803
trip,0,37.68,81.0,73.6,37381.51803,37411.64216
trip,0,101.04,73.6,62.4,37411.64216,37465.92281
charge,DC Charging,88.91,62.4,85.1,37465.92281,37465.92281
trip,0,44.78,85.1,80.0,37465.92281,37495.17043
trip,0,180.03,80.0,54.0,37495.17043,37634.05234
trip,0,124.18,54.0,33.3,37634.05234,37737.68206
trip,0,29.08,33.3,32.8,37737.68206,37745.18735
charge,DC Charging,77.27,32.8,86.6,37745.18735,37745.18735
trip,0,21.83,86.6,83.4,37745.18735,37760.77836
charge,120,73.52,83.4,87.6,37760.77836,37760.77836
trip,0,11.43,87.6,86.0,37760.77836,37768.44968
charge,120,137.04,86.0,90.8,37768.44968,37768.44968
trip,0,88.2,90.8,74.9,37768.44968,37838.19228
trip,0,72.88,74.9,63.2,37838.19228,37894.68434
trip,0,147.74,63.2,49.2,37894.68434,37971.56638
trip,0,46.69,49.2,44.1,37971.56638,38005.34914
trip,0,241.53,44.1,27.4,38005.34914,38091.40303
trip,0,11.27,27.4,26.7,38091.40303,38100.77181
trip,0,19.72,26.7,24.0,38100.77181,38114.51572
charge,DC Charging,134.81,24.0,86.9,38114.51572,38114.51572
trip,0,31.31,86.9,85.2,38114.51572,38132.1088
charge,120,173.69,85.2,88.6,38132.1088,38132.1088
trip,0,32.73,88.6,86.7,38132.1088,38143.4494
trip,0,54.38,86.7,78.4,38143.4494,38183.91142
trip,0,125.41,78.4,57.9,38183.91142,38284.8052
trip,0,17.43,57.9,55.4,38284.8052,38298.60873
trip,0,129.27,55.4,33.3,38298.60873,38410.74202
trip,0,49.41,33.3,27.3,38410.74202,38442.21401
charge,120,666.53,27.3,40.9,38442.21401,38442.21401
trip,0,35.46,40.9,38.6,38442.21401,38461.27962
charge,DC Charging,78.9,38.6,72.1,38461.27962,38461.27962
trip,0,55.53,72.1,65.8,38461.27962,38496.47812
trip,0,39.18,65.8,61.1,38496.47812,38524.16587
trip,0,25.38,61.1,57.9,38524.16587,38543.56708
trip,0,79.5,57.9,42.4,38543.56708,38613.5796
charge,240,31.32,42.4,58.3,38613.5796,38613.5796
trip,0,12.27,58.3,56.2,38613.5796,38623.54289
trip,0,11.25,56.2,54.7,38623.54289,38633.0204
charge,DC Charging,44.26,54.7,79.5,38633.0204,38633.0204
trip,0,281.32,79.5,75.5,38633.0204,38666.48917
charge,120,638.91,75.5,84.2,38666.48917,38666.48917
trip,0,31.76,84.2,80.8,38666.48917,38687.06377
trip,0,103.65,80.8,64.6,38687.06377,38764.90872
trip,0,10.34,64.6,63.4,38764.90872,38773.04503
trip,0,10.76,63.4,61.1,38773.04503,38781.67298
trip,0,15.46,61.1,59.8,38781.67298,38791.09229
charge,120,531.88,59.8,71.0,38791.09229,38791.09229
trip,0,52.34,71.0,65.3,38791.09229,38821.66111
trip,0,16.13,65.3,62.8,38821.66111,38833.57929
trip,0,59.43,62.8,52.5,38833.57929,38884.66103
trip,0,43.73,52.5,48.7,38884.66103,38900.74915
charge,120,138.29,48.7,54.1,38900.74915,38900.74915
trip,0,13.88,54.1,52.4,38900.74915,38911.41347
trip,0,11.4,52.4,51.4,38911.41347,38918.97867
charge,DC Charging,27.59,51.4,81.0,38918.97867,38918.97867
trip,0,215.42,81.0,58.7,38918.97867,39030.97393
trip,0,20.16,58.7,55.5,39030.97393,39044.61374
trip,0,14.97,55.5,53.3,39044.61374,39056.36857
charge,240,45.74,53.3,62.8,39056.36857,39056.36857
trip,0,133.49,62.8,40.1,39056.36857,39164.94177
charge,120,480.32,40.1,52.5,39164.94177,39164.94177
trip,0,30.23,52.5,49.1,39164.94177,39182.79221
trip,0,46.7,49.1,45.4,39182.79221,39201.83468
trip,0,198.81,45.4,22.3,39201.83468,39324.9241
charge,120,813.5,22.3,33.2,39324.9241,39324.9241
trip,0,35.09,33.2,30.1,39324.9241,39350.43049
trip,0,216.75,30.1,10.7,39350.43049,39453.08411
charge,DC Charging,96.28,10.7,76.4,39453.08411,39453.08411
trip,0,75.67,76.4,61.3,39453.08411,39520.05638
trip,0,67.04,61.3,50.4,39520.05638,39573.63198
trip,0,107.64,50.4,32.8,39573.63198,39659.95818
trip,0,90.97,32.8,17.8,39659.95818,39734.06832
trip,0,26.34,17.8,14.5,39734.06832,39753.39525
trip,0,26.23,14.5,12.1,39753.39525,39770.86013
charge,240,66.31,12.1,19.5,39770.86013,39770.86013
trip,0,19.2,19.5,17.2,39770.86013,39783.86353
trip,0,11.03,17.2,15.1,39783.86353,39791.08033
charge,120,64.4,15.1,18.9,39791.08033,39791.08033
trip,0,10.41,18.9,16.9,39791.08033,39799.78454
trip,0,8.59,16.9,15.6,39799.78454,39806.88732
trip,0,24.32,15.6,11.1,39806.88732,39828.69737
charge,DC Charging,80.2,11.1,76.1,39828.69737,39828.69737
trip,0,67.41,76.1,66.3,39828.69737,39874.35226
trip,0,67.55,66.3,56.7,39874.35226,39917.96235
charge,120,272.34,56.7,64.1,39917.96235,39917.96235
trip,0,27.62,64.1,61.8,39917.96235,39926.98083
charge,240,121.83,61.8,89.1,39926.98083,39926.98083
trip,0,57.95,89.1,80.8,39926.98083,39964.96627
trip,0,180.01,80.8,68.5,39964.96627,40029.16914
trip,0,29.99,68.5,65.2,40029.16914,40051.01971
trip,0,70.35,65.2,53.9,40051.01971,40106.00873
trip,0,49.12,53.9,47.4,40106.00873,40140.54321
trip,0,67.08,47.4,35.1,40140.54321,40195.97467
