event,charge_mode,duration_minutes,soc,end_soc,odo,end_odo
charge,120,1185.86,31.4,61.5,27679.99845,27679.99845
trip,0,234.64,61.5,29.3,27679.99845,27854.23628
charge,360,47.12,29.3,52.1,27854.23628,27854.23628
trip,0,179.76,52.1,45.5,27854.23628,27889.90376
charge,120,1444.35,45.5,55.2,27889.90376,27889.90376
trip,0,13.46,55.2,53.5,27889.90376,27898.26519
charge,120,51.11,53.5,65.9,27898.26519,27898.26519
trip,0,27.73,65.9,63.7,27898.26519,27917.94549
charge,120,490.11,63.7,70.3,27917.94549,27917.94549
trip,0,85.08,70.3,56.4,27917.94549,27977.71802
trip,0,134.85,56.4,37.9,27977.71802,28063.09458
charge,120,789.97,37.9,57.2,28063.09458,28063.09458
trip,0,108.43,57.2,43.8,28063.09458,28133.67563
trip,0,104.47,43.8,41.8,28133.67563,28154.21219
charge,120,493.11,41.8,43.5,28154.21219,28154.21219
trip,0,38.97,43.5,40.6,28154.21219,28171.31204
trip,0,87.7,40.6,25.0,28171.31204,28248.36783
charge,240,28.23,25.0,43.3,28248.36783,28248.36783
trip,0,26.0,43.3,39.3,28248.36783,28270.11149
trip,0,58.31,39.3,30.7,28270.11149,28314.33078
trip,0,57.01,30.7,26.5,28314.33078,28335.74432
charge,120,305.45,26.5,35.7,28335.74432,28335.74432
trip,0,156.59,35.7,13.0,28335.74432,28443.06091
charge,120,240.75,13.0,18.2,28443.06091,28443.06091
trip,0,67.1,18.2,9.3,28443.06091,28487.87028
charge,120,954.09,9.3,29.2,28487.87028,28487.87028
trip,0,20.64,29.2,27.3,28487.87028,28497.60682
trip,0,93.11,27.3,18.2,28497.60682,28535.66894
charge,360,75.93,18.2,63.9,28535.66894,28535.66894
trip,0,12.32,63.9,62.0,28535.66894,28544.24904
trip,0,27.89,62.0,58.9,28544.24904,28559.59038
trip,0,67.18,58.9,54.3,28559.59038,28585.9677
charge,120,100.99,54.3,58.4,28585.9677,28585.9677
trip,0,35.25,58.4,53.5,28585.9677,28612.08377
trip,0,83.09,53.5,43.9,28612.08377,28668.78891
charge,120,335.18,43.9,51.3,28668.78891,28668.78891
trip,0,18.6,51.3,50.0,28668.78891,28676.26997
charge,120,92.07,50.0,54.9,28676.26997,28676.26997
trip,0,29.2,54.9,51.4,28676.26997,28698.72426
trip,0,33.19,51.4,46.5,28698.72426,28725.90279
charge,120,46.13,46.5,53.5,28725.90279,28725.90279
trip,0,26.34,53.5,49.8,28725.90279,28748.17949
charge,120,86.92,49.8,54.8,28748.17949,28748.17949
trip,0,50.04,54.8,45.5,28748.17949,28795.6264
trip,0,52.22,45.5,38.2,28795.6264,28835.63932
charge,120,191.62,38.2,43.6,28835.63932,28835.63932
trip,0,59.99,43.6,39.7,28835.63932,28852.07033
charge,120,211.85,39.7,52.7,28852.07033,28852.07033
trip,0,365.85,52.7,44.6,28852.07033,28898.86969
trip,0,57.27,44.6,35.4,28898.86969,28940.91034
charge,360,45.74,35.4,57.1,28940.91034,28940.91034
trip,0,117.74,57.1,51.2,28940.91034,28973.96501
trip,0,42.84,51.2,47.6,28973.96501,28996.05712
trip,0,137.94,47.6,28.8,28996.05712,29098.08642
charge,120,441.84,28.8,66.8,29098.08642,29098.08642
trip,0,22.84,66.8,64.0,29098.08642,29115.9935
trip,0,137.49,64.0,46.4,29115.9935,29201.46109
charge,120,250.34,46.4,50.6,29201.46109,29201.46109
trip,0,23.73,50.6,47.9,29201.46109,29220.67325
trip,0,91.46,47.9,39.2,29220.67325,29264.91377
trip,0,22.3,39.2,37.4,29264.91377,29280.93563
trip,0,13.55,37.4,36.8,29280.93563,29291.69902
trip,0,48.64,36.8,28.8,29291.69902,29327.72976
charge,120,147.09,28.8,33.6,29327.72976,29327.72976
trip,0,37.1,33.6,27.2,29327.72976,29360.26157
charge,240,93.7,27.2,37.5,29360.26157,29360.26157
trip,0,81.7,37.5,22.3,29360.26157,29429.69958
trip,0,24.24,22.3,18.8,29429.69958,29447.74337
charge,360,38.9,18.8,44.5,29447.74337,29447.74337
trip,0,48.47,44.5,39.1,29447.74337,29474.40064
trip,0,44.92,39.1,33.0,29474.40064,29508.35961
trip,0,41.95,33.0,30.4,29508.35961,29526.16186
trip,0,11.35,30.4,28.7,29526.16186,29535.2793
trip,0,24.37,28.7,26.4,29535.2793,29549.33665
charge,360,51.82,26.4,51.9,29549.33665,29549.33665
trip,0,65.13,51.9,45.4,29549.33665,29583.65746
trip,0,33.37,45.4,46.0,29583.65746,29587.81326
charge,240,118.49,46.0,70.6,29587.81326,29587.81326
trip,0,20.83,70.6,69.1,29587.81326,29602.19934
charge,120,81.39,69.1,74.7,29602.19934,29602.19934
trip,0,42.34,74.7,74.1,29602.19934,29607.763
charge,120,103.83,74.1,79.7,29607.763,29607.763
trip,0,34.48,79.7,74.9,29607.763,29634.12147
trip,0,32.93,74.9,72.9,29634.12147,29645.45324
trip,0,107.52,72.9,54.6,29645.45324,29734.35473
trip,0,38.43,54.6,50.2,29734.35473,29760.23888
trip,0,13.14,50.2,48.9,29760.23888,29768.53916
charge,120,119.47,48.9,55.7,29768.53916,29768.53916
trip,0,26.24,55.7,51.5,29768.53916,29788.88223
trip,0,135.14,51.5,30.5,29788.88223,29887.69302
charge,120,79.63,30.5,33.9,29887.69302,29887.69302
trip,0,28.19,33.9,30.2,29887.69302,29910.63992
trip,0,17.51,30.2,30.9,29910.63992,29915.23246
charge,360,36.08,30.9,58.4,29915.23246,29915.23246
trip,0,29.57,58.4,53.6,29915.23246,29940.08173
trip,0,29.17,53.6,50.9,29940.08173,29960.60231
charge,120,165.88,50.9,55.5,29960.60231,29960.60231
trip,0,51.81,55.5,49.9,29960.60231,29992.44914
trip,0,22.26,49.9,46.2,29992.44914,30010.24326
trip,0,17.7,46.2,43.5,30010.24326,30022.34755
charge,120,439.71,43.5,57.3,30022.34755,30022.34755
trip,0,50.04,57.3,50.7,30022.34755,30056.69099
trip,0,11.23,50.7,49.2,30056.69099,30065.94041
trip,0,12.99,49.2,47.4,30065.94041,30076.58775
trip,0,70.85,47.4,39.2,30076.58775,30120.19177
trip,0,55.24,39.2,28.6,30120.19177,30169.12868
trip,0,48.02,28.6,21.4,30169.12868,30211.36337
charge,360,54.74,21.4,56.7,30211.36337,30211.36337
trip,0,214.56,56.7,33.9,30211.36337,30342.11483
trip,0,164.26,33.9,21.0,30342.11483,30410.08706
charge,240,58.04,21.0,35.1,30410.08706,30410.08706
trip,0,27.06,35.1,30.3,30410.08706,30431.34513
charge,360,48.42,30.3,63.2,30431.34513,30431.34513
trip,0,125.66,63.2,41.4,30431.34513,30531.87556
trip,0,368.64,41.4,23.6,30531.87556,30624.46543
trip,0,87.7,23.6,9.1,30624.46543,30684.09374
charge,240,40.4,9.1,23.2,30684.09374,30684.09374
trip,0,17.77,23.2,20.8,30684.09374,30693.79898
trip,0,22.18,20.8,18.3,30693.79898,30708.59307
trip,0,22.81,18.3,16.3,30708.59307,30724.492
trip,0,22.86,16.3,13.9,30724.492,30737.04388
charge,120,19.89,13.9,23.5,30737.04388,30737.04388
trip,0,17.35,23.5,21.5,30737.04388,30746.24159
charge,120,238.25,21.5,28.5,30746.24159,30746.24159
trip,0,209.44,28.5,1.6,30746.24159,30881.79211
